node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
3,2,10,0.6295878643164483,-4.869562083403064,423209,-4.869562073343669,312917,false,1,DormandPrince54Integrator,RANDOM
5,3,3,3.6359990303747036,-9.629899704457017,185833,-9.629899289868337,105958,false,1,DormandPrince54Integrator,RANDOM
3,2,7,3.5743289866591303,-7.7569176451886825,421209,-7.756918360315922,270708,false,1,DormandPrince54Integrator,RANDOM
5,3,7,1.4696865039383322,-8.104433569520175,323792,-8.104433674665664,218167,false,1,DormandPrince54Integrator,RANDOM
9,5,8,3.034690845131791,-22.576123699729784,535917,-22.57613399918725,665167,false,1,DormandPrince54Integrator,RANDOM
5,3,3,1.3141509279948655,-4.5185732279924125,119292,-4.518573228414921,78375,false,1,DormandPrince54Integrator,RANDOM
7,4,10,1.140456361975847,-7.115620180459366,629709,-7.11562019594764,519458,false,1,DormandPrince54Integrator,RANDOM
77,39,5,4.904395273663884,-203.97370131135028,397208,-203.97370539230093,1748542,false,1,DormandPrince54Integrator,RANDOM
7,4,4,3.229556296992377,-14.31548925548212,216167,-14.315489238144313,163458,false,1,DormandPrince54Integrator,RANDOM
53,27,2,3.055222281652258,-97.6353243729913,157875,-97.63532379131203,431083,false,1,DormandPrince54Integrator,RANDOM
35,18,4,2.6059829901998413,-68.31138244663352,193916,-68.3113835413238,439584,false,1,DormandPrince54Integrator,RANDOM
693,347,2,5.126448641482367,-1944.5061862077632,638625,-1944.5062531619556,4860292,false,1,DormandPrince54Integrator,RANDOM
3,2,10,2.258073134483036,-9.236295789817577,619042,-9.236295752156757,582542,false,1,DormandPrince54Integrator,RANDOM
63,32,8,2.333541339637571,-159.00171748703931,501333,-159.00171774890984,3410416,false,1,DormandPrince54Integrator,RANDOM
3,2,6,4.508985709957032,-9.778861636413518,406958,-9.778862175225502,207750,false,1,DormandPrince54Integrator,RANDOM
9,5,9,3.54161830134804,-21.772673067852395,737792,-21.772672948151296,767125,false,1,DormandPrince54Integrator,RANDOM
5,3,8,3.5109480373696553,-13.19797802773421,555500,-13.19797637168277,442375,false,1,DormandPrince54Integrator,RANDOM
77,39,6,5.094643272773463,-208.9035816133091,490625,-208.903594920787,2465375,false,1,DormandPrince54Integrator,RANDOM
9,5,7,2.897934309990262,-14.630086302660954,380500,-14.63008576288418,403458,false,1,DormandPrince54Integrator,RANDOM
3,2,5,1.0736453804560147,-3.676900748388593,179833,-3.6769007520158854,85709,false,1,DormandPrince54Integrator,RANDOM
3,2,3,2.4345369628559403,-6.0972632417092765,123708,-6.097263506740328,72250,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.5269570389991091,-3.1277643162640145,284750,-3.127764316731485,173042,false,1,DormandPrince54Integrator,RANDOM
55,28,3,4.7588686085210785,-111.49714484366055,232250,-111.49714235632884,563208,false,1,DormandPrince54Integrator,RANDOM
5,3,8,0.9785266284848645,-8.473780468897406,387333,-8.473780462876025,224833,false,1,DormandPrince54Integrator,RANDOM
3,2,4,0.34518668690148224,-0.10783551985037776,128583,-0.10783551985676243,61708,false,1,DormandPrince54Integrator,RANDOM
69,35,4,4.619696660236673,-192.82419161076575,291625,-192.82419252948205,1216584,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.2238576271733449,-1.4989653520696562,135500,-1.4989653520702202,45209,false,1,DormandPrince54Integrator,RANDOM
23,12,8,5.160604991168438,-60.63079070126369,795208,-60.63078433062344,1366125,false,1,DormandPrince54Integrator,RANDOM
95,48,4,4.708184552368083,-225.9946881936247,314583,-225.99471622288468,1522125,false,1,DormandPrince54Integrator,RANDOM
7,4,10,2.125400928125765,-14.108109276930183,606625,-14.108109179210295,1008500,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.9268615984458421,-2.706507840232239,393625,-2.706507852370016,271459,false,1,DormandPrince54Integrator,RANDOM
159,80,7,4.860029061624977,-494.7826631677167,770000,-494.78266209410845,6427875,false,1,DormandPrince54Integrator,RANDOM
7,4,6,3.891534356891552,-17.398263858540375,416375,-17.39826385294654,340208,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.7724339400098328,-3.0835136594198045,111708,-3.0835136600938786,46666,false,1,DormandPrince54Integrator,RANDOM
11,6,5,2.6069280998389015,-18.02593660828378,236083,-18.02593665800461,266625,false,1,DormandPrince54Integrator,RANDOM
5,3,6,1.7184565501249298,-5.389618201422945,231042,-5.389618246615784,192916,false,1,DormandPrince54Integrator,RANDOM
57,29,9,2.8452333711957896,-145.4447325618062,711500,-145.44473800308853,3972958,false,1,DormandPrince54Integrator,RANDOM
12399,6200,2,4.692385246627349,-51850.90731021827,9152458,-51850.90557271043,95292250,false,1,DormandPrince54Integrator,RANDOM
