node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration
5,3,9,1.2254572521792966,-6.544693926964484,9378291,-6.544693865744586,373959
3,2,9,1.9642684476739576,-4.346180295475502,21579458,-4.34618022229067,841542
15,8,7,1.9185877712837667,-23.36943627135654,10858750,-23.369436334720405,471541
125,63,6,3.2565001151493993,-311.97353475795285,46413625,-311.9735294727502,3252041
167,84,6,4.675462152936939,-490.88000893318133,71629250,-490.8800066599045,11472750
271,136,5,4.274269780295843,-816.5603186942251,33261000,-816.5603077429223,15838917
73,37,7,3.154074293978117,-184.33757651011103,35938542,-184.33757569882528,7366250
49,25,8,3.371894560186741,-117.7936686189206,23883042,-117.79366808306152,5613542
9,5,5,3.407173977325205,-20.734817666991827,10599833,-20.734817608674113,254958
7,4,4,4.779275724186237,-14.074747220820418,9058750,-14.074747137259282,206875
3,2,7,0.6948606411867037,-0.6178282734306535,11126166,-0.6178282748258355,144250
13,7,6,1.5117895276873317,-16.417329839431297,9270208,-16.417329855977286,705792
23,12,10,2.3050224447829724,-47.78814410631211,15112750,-47.78814393947876,4591500
3,2,5,0.6691504246629459,-3.635703049927943,5508375,-3.6357030502659047,87500
5,3,4,3.790040298969204,-13.166316515804903,15025708,-13.166316355652954,334333
3,2,9,0.12930807545512513,-0.7104433326585096,7669667,-0.7104433326586193,244333
37,19,10,2.5779740121106913,-88.21439051371142,18968125,-88.21438997610208,6226708
249,125,3,3.834708601858897,-605.1490427301542,20042625,-605.1490093522399,3570500
45,23,3,4.851747111763508,-75.03759113250538,9659625,-75.03759003281075,1104333
11,6,10,2.0391626666032234,-20.229140372034397,16263542,-20.22914035702844,2291583
183,92,6,4.946472937855232,-510.1239024237276,25986834,-510.1239563429813,5054959
11,6,10,2.429117549648936,-28.119530912903425,16948167,-28.119530836695827,1230750
13805,6903,4,4.927501422465135,-61568.761497272746,330675000,-61568.75928182144,190374125
5,3,3,2.6694375518569515,-9.471265336619595,2865500,-9.471265350018594,107042
23,12,7,3.613062809337895,-52.830620421782314,10350375,-52.83062013028341,2638250
19,10,2,2.6903337577904116,-27.305005313281402,7119000,-27.305005263005036,171875
5,3,10,1.4404541549288958,-10.36572701770758,16439125,-10.365727025874943,1452292
3,2,5,0.5135725520531148,-1.7063791595331925,3873958,-1.706379159975082,85750
67,34,4,4.30487097804616,-144.61941211296426,11385000,-144.61940990947423,2322209
3,2,8,0.7231295052981834,-3.881239508069139,10655208,-3.881239507386844,205084
5,3,10,1.1304836166459642,-8.94328702159845,14962750,-8.943286992529947,415750
3,2,9,2.251435676092666,-6.336245929011405,14620542,-6.336245912493144,879375
23,12,6,2.978435009355647,-52.65670449722753,11395000,-52.65670415596196,1675416
9,5,9,2.169253165191839,-15.523994866282672,14483208,-15.523994809181383,700125
261,131,7,4.641582355406792,-850.6663574325926,73202625,-850.6663517248387,9696959
21,11,5,3.76142713982005,-39.08055369684174,12228042,-39.08055351340437,516583
3,2,9,1.3577869568445033,-4.680978004762743,9052000,-4.680978021520039,755667
1093,547,8,4.886039270959878,-4286.638012889218,85741167,-4286.637995037981,62899208
7,4,9,1.9259126768217198,-13.675983308450245,27328334,-13.675983287369561,1279250
3,2,2,1.6295283295162732,-2.043586567736239,5618917,-2.04358664159563,53417
51,26,3,3.8795573079400016,-89.97272259019402,12453291,-89.97271895221274,682625
5,3,5,1.2300967359132353,-3.6352625805778747,5267583,-3.635262577904716,132083
3,2,2,0.21914250739517638,0.9103077792042804,3169791,0.9103077792037386,115209
25,13,8,1.7749918493732424,-40.113719094620286,23463750,-40.11371899479929,1241916
3,2,8,0.8935002726766778,-5.049595313304673,7621917,-5.049595309633318,1784833
7,4,5,1.8165899175021445,-11.56178761714224,8043333,-11.56178762486503,173791
3,2,3,0.6919095898752026,-2.7451939764613718,3266709,-2.745193982483392,50625
3,2,3,1.170241238206945,-4.853727186129493,3693417,-4.853727187245097,58208
69,35,8,3.022999875981059,-183.93492579500546,29624416,-183.93492512781125,9244416
11,6,8,2.6845002453384663,-25.4630028304755,24786792,-25.46300282899422,1713708
27,14,9,2.756199417650867,-63.53779054515371,33921083,-63.53779042324295,1992209
3,2,3,1.8104399333548211,-5.19102009831017,5354750,-5.191020116976979,53667
37,19,4,2.9608424745246085,-76.54333062967882,14924667,-76.54332950832497,696667
47,24,2,3.778139301236912,-93.6596195852728,5566583,-93.65961845891493,375917
3,2,3,0.918494381114332,-0.9465375811253381,7535958,-0.9465375845848001,300250
3,2,8,0.9124682196300127,-3.366518286651115,11038208,-3.3665182947653123,520292
3,2,3,1.9226756173084658,-5.2159493830544665,4949959,-5.215949404101204,63667
3,2,4,2.8740214223050713,-7.325351855923087,5356500,-7.325351805905806,97125
9,5,8,2.3646613506263243,-18.831465887962842,13199167,-18.831465881490697,432583
3,2,7,0.6350110717259716,-3.324646063115427,5212125,-3.324646063623154,154875
53,27,9,2.6407890702219854,-150.08507144144562,18888792,-150.08507059282374,4782792
5,3,6,1.0517767377190794,-5.833445921643872,10906250,-5.833445938208385,145709
117,59,5,4.372401729860354,-292.4867690263965,19085375,-292.4867666355826,2308459
13,7,6,4.145169987238014,-31.673078478284143,16712125,-31.673105659361575,499542
85,43,8,4.523021802473549,-250.16659518280574,38216750,-250.16791939570345,5697834
5,3,6,0.6606476131619005,-4.10396655416249,4067000,-4.103966553690469,164958
3,2,8,3.800177854374032,-11.141779671886892,30297083,-11.141779263917678,744666
91,46,9,4.051269771699146,-268.23924393855225,57132250,-268.2392287053437,19574375
3,2,7,0.3828770366007983,-2.450055946434202,9655875,-2.4500559464364096,660875
5,3,10,0.779407174920197,-2.4198613928670287,14956709,-2.4198613942095055,888375
13,7,8,1.9587058523490375,-25.19003046401963,109689042,-25.190030490118367,1934167
13,7,4,4.2977160442176014,-24.537038045313054,13265291,-24.53703795137902,927917
3,2,4,0.4508312755594951,-3.225448118284566,5253208,-3.2254481184009998,151166
5,3,4,3.4229863315674964,-10.206821497397499,9379375,-10.206821451815351,123792
125,63,10,4.270066768359905,-401.6245369147407,41198541,-401.6246592267602,22881750
15,8,7,4.715636230038276,-34.270734697230594,35361916,-34.270734700118524,1633334
5,3,3,4.354751280397038,-11.274392857238619,14083167,-11.27439273062356,100500
237,119,9,4.475309007063643,-824.3962867929347,38388875,-824.3904058756018,23382208
31,16,10,4.558238335216385,NaN,50464333,-80.83230431485543,2805917
3,2,4,1.6296343100231043,-2.4085890657893767,4027084,-2.4085890747456835,75333
11,6,10,3.8420022941483882,-27.64894648363035,26305917,-27.648946546345787,2808125
3,2,4,0.36323785556191035,0.49777702273194957,5110792,0.49777702238209487,77167
3,2,4,2.822895670896432,-4.805464636474817,8950500,-4.805464608763028,259875
3,2,2,0.9544144658829479,-2.938935101721166,4511042,-2.938935109981949,39250
3,2,10,0.5816304688177931,-3.775559978877728,25741417,-3.7755599794927766,285667
3,2,2,1.1571185857028687,-1.4606215669721963,3141083,-1.460621681235842,51584
5,3,9,2.1127210009298354,-9.64121537957094,16960958,-9.641215329141572,506125
5,3,5,0.7022838219727151,-7.807603389906619,12201750,-7.807603392336917,241416
19,10,3,3.7218930460528603,-32.509580460946694,8929209,-32.50958028241787,227542
3,2,4,0.12411351342177745,-0.6320228332316614,5167542,-0.6320228332326118,59750
9,5,3,2.223842326941337,-12.639792225430178,12782208,-12.639792248707556,116917
5,3,2,1.8404425179368582,-4.669695022706772,2294709,-4.669695062291041,69208
3,2,6,1.192466298388171,-3.0612105650816868,53719708,-3.0612105725031724,139667
3,2,3,0.22851346389521798,0.8597762159326086,12077625,0.859776215927302,131250
117,59,5,4.167137263174301,-276.58463061443433,14880042,-276.58462824415244,2265333
465,233,8,4.72938069107404,-1602.6898272086191,33526625,-1602.6899714935407,33042416
3,2,5,0.49994509392782993,-1.5035502593327754,3327625,-1.5035502594465733,89292
3,2,4,0.05988538346766048,-1.6347346704892196,4294583,-1.6347346704892338,139166
3,2,8,2.035867799505507,-7.378581195356489,8135417,-7.378581210808754,245833
3,2,8,0.09891694665437933,-2.867856840703332,4680208,-2.867856840703277,142917
3,2,2,0.7200401992399635,-0.9457861952863208,2661125,-0.9457861954265852,38750
5,3,4,1.61448073762967,-9.91555400171716,5789792,-9.915554006306234,223042
7,4,3,2.356637599526592,-9.692668283375845,6715042,-9.692668356659162,215166
69,35,5,2.9418383387814213,-130.6990290085491,13180458,-130.69902534801165,3408833
3,2,7,3.8673885310028613,-11.616447813998532,12563250,-11.61644774459488,242959
3,2,7,3.178626792493575,-8.867717655234866,27153208,-8.867717627022582,276500
3,2,8,0.2772499603433143,-0.9598831488889944,4561708,-0.9598831489430271,180750
3,2,9,0.19004752639239064,-3.7726100801366873,8944875,-3.772610080135451,194584
57,29,2,3.6100689621386084,-129.64075226096145,5871500,-129.64075175871233,533833
21,11,2,4.784797389553164,-42.63445402247969,8020167,-42.634453889472795,206083
3,2,7,0.7261548354714542,-6.604862344032158,5083417,-6.604862348325544,133042
117,59,4,4.6050586456547125,-270.9833154906645,21484792,-270.9833077036435,1653750
229,115,4,4.159068841014558,-581.2224150409894,18701583,-581.2223780812822,3071125
3,2,4,1.3262968800164687,-4.717127635180438,7515666,-4.717127630934567,65500
3,2,5,1.4690815330902485,-3.2223814283126493,7055959,-3.222381440557102,107917
3,2,3,1.9548760244209422,-3.1350770373575307,4459375,-3.1350771173100207,64625
3,2,7,0.7597225545916669,-3.9845174731286135,16405625,-3.9845174718958773,152250
15,8,4,3.6580273288163943,-29.78950861780888,12704792,-29.789508509179175,636375
3,2,4,2.351624479638117,-6.40835841786263,7346334,-6.408358427242863,85833
529,265,9,4.890677487665717,-1907.8511823361182,48096666,-1907.7295393365216,57902458
9,5,3,1.7151339832397439,-10.331893761281789,7198083,-10.33189376875228,246000
7,4,5,4.4784464455734705,-18.088888561476228,34616667,-18.08888857837564,235375
25,13,9,2.4266644860278412,-50.26825941585184,28335500,-50.26825933907015,5714750
231,116,9,4.790244735830711,-732.2503822065277,44336375,-732.2477258233547,28021666
25,13,6,2.6317847946907196,-53.39071166486307,19295542,-53.39071004996977,824250
7,4,4,2.773904305287143,-11.770530216019477,7159416,-11.770530265257264,163292
9,5,9,3.222080620158611,-19.74280077533493,27148500,-19.742800785709306,1728958
97,49,7,4.61253406595703,-254.21830280432425,26655292,-254.21831097709727,3686625
3,2,6,0.1161859855434555,-2.18116429290392,5662167,-2.1811642929039117,235833
103,52,5,3.366560954908037,-253.29907745312858,24775083,-253.2990687026623,4966500
79,40,7,4.70012966417002,-231.6879214069927,21893083,-231.68796060542468,4310875
11,6,2,2.5305569403785455,-20.7109697943734,4012167,-20.7109699190625,105625
13,7,7,2.9550851632463955,-27.500339203778875,17091666,-27.500339095756598,1500666
5,3,9,0.4927470367166892,-7.433900336651925,7212000,-7.433900337866342,302667
5,3,4,3.038464717230055,-11.42738757854582,22876000,-11.42738716040859,136959
3,2,10,1.452962754833732,-8.028548455311181,24063625,-8.028548479006108,391084
3,2,6,1.8875454276216863,-5.418345468173063,24769209,-5.4183454819723345,331041
61,31,4,3.5142465075969307,-158.56755019847856,17889292,-158.56754821036927,2274125
3,2,6,2.201437412571069,-7.431698901451069,8521250,-7.431698931628153,156292
3,2,2,2.4969151882118834,-3.9475827091032794,3151750,-3.947582822637447,45459
141,71,10,3.871906529649748,-424.04226775666484,61909209,-424.0420757975793,12647333
27,14,5,4.87659535111016,-51.823045772848054,20850417,-51.82304455001032,593292
249,125,4,4.8817994178483834,-697.9423135179425,21482667,-697.9423106011125,3656083
59,30,4,4.5825077195065305,-134.03267002243183,19993375,-134.03266879068144,3377583
3,2,7,2.098676708685598,-5.597739178406131,55288833,-5.597739217307787,501042
99,50,9,3.06752768327091,-268.9726082087975,45353958,-268.97260494854334,18354041
281,141,2,3.518113071570474,-680.6285807780412,59022625,-680.6285500144795,5963500
3,2,3,0.8664345023796038,-2.972068668010331,5184333,-2.9720686687028572,52375
7,4,10,1.61724893996111,-11.53017123692522,23526209,-11.530171226250179,1484250
3,2,5,0.037731237442777954,-0.44067892388557695,4145042,-0.4406789238855703,77917
41,21,10,4.043716202015673,-87.0240032242512,41627209,-87.02400376754682,4277250
3,2,5,2.773889087536245,-5.539949023087573,9016083,-5.539949035722353,125792
9,5,5,1.4067864630086646,-11.360838307457657,7947083,-11.360838386368016,205042
5,3,8,1.239771245141903,-8.069942292280686,13392291,-8.06994229588427,337917
3,2,10,0.059969277903452745,-1.4631823884306026,6078750,-1.463182388430603,241375
79,40,4,3.565224617679328,-180.054774036045,15192000,-180.05476798837643,1207333
53,27,4,2.4648070347023827,-96.92533442261646,10245583,-96.92533385130756,1900458
3,2,6,1.6864245573435221,-6.437985469492345,7774250,-6.437985466927293,157875
19,10,10,2.407281259625822,-38.36188424784855,17991000,-38.36188406161461,1521167
17,9,6,4.379143310700919,-47.55541957495727,23790125,-47.55541960691701,643375
3,2,3,1.7188198822964917,-2.7562184113031205,6063334,-2.756218420266906,149208
7,4,10,2.5158585172929504,-10.723327505471527,22057458,-10.723327434975058,754375
3,2,3,0.2419461434938397,-0.6341869510237754,2410375,-0.6341869510295086,46834
393,197,9,4.4277800971824055,-1447.206476072945,46552000,-1447.2064666009744,39129459
5,3,6,1.2692240658300369,-7.480648604500491,15878083,-7.480648630417262,373916
77,39,9,4.86313649515332,-213.98939905531424,37249667,-213.9788441267448,7396792
3,2,8,0.5671102099660041,-4.759062726199112,5618084,-4.759062728305453,210750
7,4,2,2.0987740763598515,-11.342136139387968,13485125,-11.342136175435119,182917
3,2,7,3.9645876906243376,-8.88019130208339,17375416,-8.88019121278348,670167
3,2,2,0.23077400906556522,-1.0204081748316098,3513875,-1.0204081748333493,35417
9,5,8,2.0483425855300954,-10.279017227593483,12995959,-10.27901716263883,1284250
45,23,3,3.4845780997132603,-73.45161581377033,12600875,-73.45161356286299,479625
15,8,7,3.2362340043157993,-29.70181351964018,30785791,-29.701813282659646,1444042
3,2,10,1.0986562645032982,-6.684652130811942,13625916,-6.684652133590018,347625
15,8,8,3.5487408859870646,-36.77306807902996,25791583,-36.773068016844135,791500
7,4,4,4.91437843338269,-15.846418943633484,11311750,-15.846418880568677,152083
27,14,10,3.9528614112146094,-68.6662675359978,32120917,-68.70394024856759,2572875
23,12,10,2.9964565766381335,-54.822126831339745,29017709,-54.822126686343324,4372792
3,2,6,3.6162217877524876,-6.126960062637558,19351667,-6.12695997799883,187250
17,9,3,1.2891961910402427,-17.12235019362479,4031833,-17.122350328446842,200000
117,59,8,4.668557925215055,-331.9700455376146,56584292,-331.96914111839294,13858708
3,2,3,1.8860072268221473,-2.647598485707265,7598083,-2.6475984890389586,153208
3,2,7,2.163190929144896,-4.806622492939347,16796417,-4.806622471307364,590792
3,2,3,0.4092185057168396,-1.2096371146470504,4498834,-1.209637114708741,126708
31,16,8,2.4981118219298204,-73.9698826465866,16102166,-73.9698824760815,3058958
117,59,8,4.041103864668306,-335.7685722776879,39342750,-335.7685676241357,14916667
27,14,10,3.5508885936746273,-78.0281150858135,29338167,-78.02811487986129,2550709
3,2,2,1.051417243197938,-1.5288665699834296,3212958,-1.528866572358479,41167
3,2,8,0.2623292685250067,-3.8118050055858057,4705083,-3.811805005647656,174708
165,83,8,3.8997034869119234,-527.4753535777709,24972292,-527.4753467692507,8360584
9,5,5,3.5990293111459524,-21.697851395729415,13343250,-21.697851221969394,229292
3,2,4,0.6800285596846334,-2.5144844816221448,5296750,-2.514484482367234,57667
3,2,2,0.8520796043204243,-0.9679853284870892,3864708,-0.9679853314318962,132584
71,36,7,1.8636757665691284,-155.23580098411895,22143333,-155.23580061215227,6441000
3,2,2,4.70904118850268,-10.119212912860343,4811958,-10.119212919331126,65166
31,16,8,4.4604619114757895,-77.90842437432543,39456334,-77.90926490376475,1700167
5,3,9,3.0324852803613664,-13.138961692291073,26730250,-13.138961680195647,1104083
3,2,8,0.766501681496844,-4.474043947009224,13380708,-4.47404395387388,416667
75,38,6,2.6558307446351788,-170.5003218768418,18182000,-170.50031706122581,2001834
27,14,2,2.1321266376959014,-18.170196737656813,5950084,-18.170196062850334,496917
9,5,9,1.2453174055485388,-12.749747271709799,20432375,-12.749747360458011,1380083
535,268,6,3.7262821668920676,-1659.0246897791553,58069625,-1659.0246733046588,18201458
35,18,9,3.2088266363333857,-94.79353241381233,21691583,-94.79353229984329,2290291
5,3,7,4.74087987851569,-11.47365798175949,12549750,-11.473652652013227,334958
