node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
7,4,4,4.296371864531401,-5.590604889882066,352083,-10.242254271036128,155209,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,1.8844317372029584,NaN,933250,-5.40309726326384,330375,false,1,DormandPrince54Integrator,IDENTITY
9,5,3,1.970172575741841,-9.842633594828005,151667,-8.298954011649021,107042,false,1,DormandPrince54Integrator,IDENTITY
7,4,7,3.6460394713026094,NaN,797041,-15.752038205919536,374292,false,1,DormandPrince54Integrator,IDENTITY
19,10,2,3.550266396252409,-21.99546090880468,133833,-31.08138568309069,157834,false,1,DormandPrince54Integrator,IDENTITY
3,2,6,2.0392913360154057,NaN,413208,-5.372129310660496,140084,false,1,DormandPrince54Integrator,IDENTITY
17,9,10,3.055821178066757,NaN,1693792,-35.63370463210795,1706000,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,0.8691457157660365,-0.8411028870684079,107958,0.16176264238310611,41292,false,1,DormandPrince54Integrator,IDENTITY
7,4,5,1.1508798004594756,-4.93326153874356,291833,-6.310183952812654,163459,false,1,DormandPrince54Integrator,IDENTITY
5,3,7,2.823493811006394,NaN,750917,-8.751281225166078,292416,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,0.7038847183404451,NaN,625125,-6.152852526740359,171667,false,1,DormandPrince54Integrator,IDENTITY
147,74,2,4.8188318429754275,NaN,226250,-328.9622084153459,1176583,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,3.186342692215204,NaN,157209,-9.218290178060839,52917,false,1,DormandPrince54Integrator,IDENTITY
177,89,4,4.039983359152897,NaN,384916,-465.81771896855184,2453083,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,1.071405393082467,-2.5571813249678588,107083,-2.9654828199014918,36125,false,1,DormandPrince54Integrator,IDENTITY
13,7,8,1.7999431094048446,NaN,794708,-23.84601099457078,830250,false,1,DormandPrince54Integrator,IDENTITY
5,3,6,1.1474337920657174,NaN,396583,-8.329958206587287,156583,false,1,DormandPrince54Integrator,IDENTITY
3,2,5,0.8263577721847515,-1.619720400535892,285458,-1.5164159544993685,96584,false,1,DormandPrince54Integrator,IDENTITY
5,3,2,1.0039269643289273,NaN,190833,-6.600958865586421,62625,false,1,DormandPrince54Integrator,IDENTITY
7,4,9,4.480315441439131,NaN,1641167,-18.650256197688773,702209,false,1,DormandPrince54Integrator,IDENTITY
59,30,4,4.328639961900231,NaN,416208,-137.0027735248761,932416,false,1,DormandPrince54Integrator,IDENTITY
15,8,10,2.093183227063611,NaN,1329417,-35.91546505195796,1603250,false,1,DormandPrince54Integrator,IDENTITY
31,16,5,4.631746742422257,NaN,505208,-73.80856811927546,753334,false,1,DormandPrince54Integrator,IDENTITY
5,3,4,0.8364785020942206,-5.023106756574508,229542,-5.18537539925449,80833,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,1.1093160146574137,-3.452181133934762,504167,-3.5696598730070543,136250,false,1,DormandPrince54Integrator,IDENTITY
35,18,8,3.7478386673399466,NaN,1136084,-89.00743132518642,1822041,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,1.2301522560286937,NaN,606167,-7.6732951959470315,147958,false,1,DormandPrince54Integrator,IDENTITY
